intent_실시간_사용요금_조회	결제 예정인 다음 달 요금 좀 알려주실래요?	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	결제 예정인 다음 달 요금 좀 확인하겠습니다	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	결제 예정인 다음 달 요금 확인 가능할까요?	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	결제 예정인 담달 요금 여쭤보려구요	담달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	결제 예정인 담달 요금 좀 보여줘	담달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	결제해야 될 다음달 스마트폰 요금 얼마 정도 될까요?	다음달	Relative_Month_Future_1	스마트폰	Mobile				
intent_실시간_사용요금_조회	결제해야 될 다음달 휴대폰 금액 확인할 수 있을까?	다음달	Relative_Month_Future_1	휴대폰	Mobile				
intent_실시간_사용요금_조회	결제해야 될 현재 스마트폰 요금 확인하려구요	현재	Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	결제해야 하는 다음 달 요금 확인할게요	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	결제해야 할 현재까지의 폰 요금 궁금해요	현재	Present	폰	Mobile				
intent_실시간_사용요금_조회	금월 사용 요금 내역 보고 싶은데	사용 요금	Payment_Used	금월	Relative_Month_Present				
intent_실시간_사용요금_조회	금월 사용 요금 내역 보여줘	사용 요금	Payment_Used	금월	Relative_Month_Present				
intent_실시간_사용요금_조회	금월 사용 요금 내역이 어떻게 되나 보자	사용 요금	Payment_Used	금월	Relative_Month_Present				
intent_실시간_사용요금_조회	금월 스마트폰 사용 요금 어디서 확인해요?	사용 요금	Payment_Used	금월	Relative_Month_Present	스마트폰	Mobile		
intent_실시간_사용요금_조회	금월 요금 사용한 내역 좀	금월	Relative_Month_Present						
intent_실시간_사용요금_조회	금월 요금 사용한 내역 좀 가져와봐	금월	Relative_Month_Present						
intent_실시간_사용요금_조회	금월 요금 사용한 내역 좀 띄워줘	금월	Relative_Month_Present						
intent_실시간_사용요금_조회	금월에 요금 쓴 거 얼마야	금월	Relative_Month_Present						
intent_실시간_사용요금_조회	금월에 요금 쓴 거 얼마인지 가르쳐줘	금월	Relative_Month_Present						
intent_실시간_사용요금_조회	금월에 요금 쓴 거 얼마인지 알려줄래	금월	Relative_Month_Present						
intent_실시간_사용요금_조회	금일 내야 할 스마트폰 요금 확인해 주세요	금일	Relative_Date_Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	금일 내야 할 폰 요금 확인해 주실 수 있어요?	금일	Relative_Date_Present	폰	Mobile				
intent_실시간_사용요금_조회	금일 청구된 핸드폰 요금 확인	금일	Relative_Date_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	금일 폰 납부해야 할 금액 확인하려구요	납부해야 할 금액	Payment_Billed	금일	Relative_Date_Present	폰	Mobile		
intent_실시간_사용요금_조회	금일 폰 청구 금액 문의	청구 금액	Payment_Billed	금일	Relative_Date_Present	폰	Mobile		
intent_실시간_사용요금_조회	금일 폰 청구된 요금 얼마예요?	청구된 요금	Payment_Billed	금일	Relative_Date_Present	폰	Mobile		
intent_실시간_사용요금_조회	금일까지 나온 핸드폰 요금	금일	Relative_Date_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	금일까지 사용한 실시간 요금 문의합니다	금일	Relative_Date_Present	실시간	Present				
intent_실시간_사용요금_조회	금일까지 쓴 요금 금액은?	쓴 요금	Payment_Used	금일	Relative_Date_Present				
intent_실시간_사용요금_조회	금일까지 쓴 요금 실시간으로 조회하기	쓴 요금	Payment_Used	금일	Relative_Date_Present	실시간	Present		
intent_실시간_사용요금_조회	금일까지 쓴 요금 총 얼마야?	쓴 요금	Payment_Used	금일	Relative_Date_Present				
intent_실시간_사용요금_조회	금일까지의 폰 요금	금일	Relative_Date_Present	폰	Mobile				
intent_실시간_사용요금_조회	나 다음 달에 핸드폰 사용 요금 얼마나와?	사용 요금	Payment_Used	다음 달	Relative_Month_Future_1	핸드폰	Mobile		
intent_실시간_사용요금_조회	나 담달 폰 사용 요금 좀 알려줘	사용 요금	Payment_Used	담달	Relative_Month_Future_1	폰	Mobile		
intent_실시간_사용요금_조회	나 담달에 나올 폰 사용 금액 확인 좀 하자	사용 금액	Payment_Used	담달	Relative_Month_Future_1	폰	Mobile		
intent_실시간_사용요금_조회	나 요금 얼마 썼냐								
intent_실시간_사용요금_조회	나 요금 얼마나 썼는지 물어봐도 돼?								
intent_실시간_사용요금_조회	나 요금 얼마나 썼니								
intent_실시간_사용요금_조회	나 요금 얼마나 쓴 건지 알려줘								
intent_실시간_사용요금_조회	나 요금 얼마나 쓴 걸로 예상해?								
intent_실시간_사용요금_조회	나 이달에 쓴 요금 얼마니	쓴 요금	Payment_Used	이달	Relative_Month_Present				
intent_실시간_사용요금_조회	나 이번 달에 요금 얼마나 썼는지 미리 조회 좀 해줘	이번 달	Relative_Month_Present						
intent_실시간_사용요금_조회	납부 예정 담달 요금 알려줘	담달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부 예정인 다음 달 요금 얼마나 되나요?	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부 예정인 담달 요금 좀 보자	담달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부 예정인 담달 요금 좀 알려주시겠어요?	담달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부 예정인 지금까지의 핸드폰 요금 문의합니다	지금	Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	납부해야 되는 다음 달 요금이 궁금해요	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부해야 하는 다음 달 요금 알려주세요	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부해야 하는 다음 달 요금 좀	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부해야 하는 다음 달 요금 좀 말해줘	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부해야 하는 다음 달 요금 좀 알려주시겠어요?	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부해야 하는 다음 달 요금 좀 알려줘	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부해야 하는 담달 요금 좀 알려주세요	담달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부해야 하는 실시간 핸드폰 요금 좀 확인하려구요	실시간	Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	납부해야 하는 현재 스마트폰 요금이 궁금하네요	현재	Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	납부해야 할 다음 달 요금이 궁금해	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	납부해야 할 다음달 핸드폰 금액 얼마 정도 되나요?	다음달	Relative_Month_Future_1	핸드폰	Mobile				
intent_실시간_사용요금_조회	납부해야 할 다음달 휴대폰 요금 확인	다음달	Relative_Month_Future_1	휴대폰	Mobile				
intent_실시간_사용요금_조회	납부해야 할 담달 핸드폰 요금 좀 알려주세요	담달	Relative_Month_Future_1	핸드폰	Mobile				
intent_실시간_사용요금_조회	납부해야 할 실시간 스마트폰 요금 알려주기 가능해?	실시간	Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	납부해야 할 실시간 스마트폰 요금 알려줄 수 있어요?	실시간	Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	납부해야 할 실시간 스마트폰 요금 알려줘	실시간	Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	납부해야 할 실시간 스마트폰 요금 알려줘봐	실시간	Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	납부해야 할 현재 스마트폰 요금 궁금해	현재	Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	내 다음 달 사용료 얼마 나왔어?	사용료	Payment_Used	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내 다음 달 사용료 얼만지 알려줘	사용료	Payment_Used	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내 다음 달 사용료 얼만지 확인할게	사용료	Payment_Used	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내 다음 달 사용료 조회 어디서 해?	사용료	Payment_Used	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내 다음 달 사용료 확인 어디서 하면 돼?	사용료	Payment_Used	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내 담달 사용 요금 어디서 확인 가능해?	사용 요금	Payment_Used	담달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내 담달 사용 요금 얼마야?	사용 요금	Payment_Used	담달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내 당월 사용 요금 확인하려면 어떻게 하냐	사용 요금	Payment_Used	당월	Relative_Month_Present				
intent_실시간_사용요금_조회	내 폰 사용 금액 문의 가능할까요?	사용 금액	Payment_Used	폰	Mobile				
intent_실시간_사용요금_조회	내 폰 사용 요금 얼만지 볼 수 있나?	사용 요금	Payment_Used	폰	Mobile				
intent_실시간_사용요금_조회	내 폰 실시간 요금 볼 수 있어?	실시간	Present	폰	Mobile				
intent_실시간_사용요금_조회	내 폰 현재 요금 얼마인지 확인 좀	현재	Present	폰	Mobile				
intent_실시간_사용요금_조회	내 핸드폰 다음달 요금 확인하는 법	다음달	Relative_Month_Future_1	핸드폰	Mobile				
intent_실시간_사용요금_조회	내 핸드폰 사용 요금 얼마 나왔어?	사용 요금	Payment_Used	핸드폰	Mobile				
intent_실시간_사용요금_조회	내 핸드폰 사용 요금 확인 가능하죠?	사용 요금	Payment_Used	핸드폰	Mobile				
intent_실시간_사용요금_조회	내 핸드폰 사용 요금 확인될까요?	사용 요금	Payment_Used	핸드폰	Mobile				
intent_실시간_사용요금_조회	내 핸드폰 사용 요금 확인해 줄 수 있어?	사용 요금	Payment_Used	핸드폰	Mobile				
intent_실시간_사용요금_조회	내 핸드폰 요금 다음달 거 보여줘	다음달	Relative_Month_Future_1	핸드폰	Mobile				
intent_실시간_사용요금_조회	내 휴대폰 다음 달 요금 어떻게 확인하냐?	다음 달	Relative_Month_Future_1	휴대폰	Mobile				
intent_실시간_사용요금_조회	내 휴대폰 다음 달 요금 어떻게 확인해?	다음 달	Relative_Month_Future_1	휴대폰	Mobile				
intent_실시간_사용요금_조회	내 휴대폰 익월 요금 확인	익월	Relative_Month_Future_1	휴대폰	Mobile				
intent_실시간_사용요금_조회	내가 결제해야 될 다음달 스마트폰 요금 문의할게	다음달	Relative_Month_Future_1	스마트폰	Mobile				
intent_실시간_사용요금_조회	내가 그동안 쓴 요금 확인할게	쓴 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 금월에 요금 쓴 게 얼마더라	금월	Relative_Month_Present						
intent_실시간_사용요금_조회	내가 금월에 요금 쓴 게 얼마인지 조회할래	금월	Relative_Month_Present						
intent_실시간_사용요금_조회	내가 금월에 요금 쓴 게 얼마지	금월	Relative_Month_Present						
intent_실시간_사용요금_조회	내가 납부할 담달 폰 요금 조회	담달	Relative_Month_Future_1	폰	Mobile				
intent_실시간_사용요금_조회	내가 납부할 담달 핸드폰 요금 좀 확인하려고	담달	Relative_Month_Future_1	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 납부할 실시간 스마트폰 요금 알려줄 수 있어?	실시간	Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	내가 납부해야 하는 다음 달 요금 얼만지 알려줘	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내가 내야 되는 담달 요금 얼마지?	담달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내가 내야 하는 다음 달 요금 조회할 거야	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내가 내야 할 다음 달 요금이 얼마야?	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내가 내야 할 담달 스마트폰 요금 궁금해	담달	Relative_Month_Future_1	스마트폰	Mobile				
intent_실시간_사용요금_조회	내가 담달에 납부해야 하는 요금 얼마야?	납부해야 하는 요금	Payment_Billed	담달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내가 담달에 내야 할 스마트폰 요금 조회할게	담달	Relative_Month_Future_1	스마트폰	Mobile				
intent_실시간_사용요금_조회	내가 담달에 내야 할 핸드폰 요금 얼마지?	담달	Relative_Month_Future_1	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 사용한 요금 다음 달에 얼마 내야 해요?	사용한 요금	Payment_Used	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내가 사용한 요금 담달에 얼마 내는 거죠?	사용한 요금	Payment_Used	담달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내가 사용한 요금 조회하고 싶은데	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 요금 조회하고 싶은데 어떻게 해	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 요금 조회하는 방법 알려주라	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 요금 조회하는 방법 알려줘	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 요금 조회하는 방법 좀 가르쳐줄래	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 요금 조회하는 방법 좀 가르쳐줘	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 요금 조회해볼래	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 요금은 어디서 확인하는 거야?	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 요금은 어디서 확인해?	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 요금이 어느 정도 되냐	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 요금이 얼마나 되는지 조회하고 싶어	사용한 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 사용한 폰 요금 다음 달 거 알려주나요	다음 달	Relative_Month_Future_1	폰	Mobile				
intent_실시간_사용요금_조회	내가 사용한 폰 요금 다음 달 거 알려주라	다음 달	Relative_Month_Future_1	폰	Mobile				
intent_실시간_사용요금_조회	내가 사용한 폰 요금 다음 달 거 알려주세요	다음 달	Relative_Month_Future_1	폰	Mobile				
intent_실시간_사용요금_조회	내가 사용한 폰 요금 오늘 거 알려줘	오늘	Relative_Date_Present	폰	Mobile				
intent_실시간_사용요금_조회	내가 사용한 폰 요금 이번 달 거 알려줘	이번 달	Relative_Month_Present	폰	Mobile				
intent_실시간_사용요금_조회	내가 사용한 폰 요금 이번 달엔 얼마나 돼?	이번 달	Relative_Month_Present	폰	Mobile				
intent_실시간_사용요금_조회	내가 사용한 폰 요금 조회 좀	폰	Mobile						
intent_실시간_사용요금_조회	내가 사용한 핸드폰 요금 얼마나 돼?	핸드폰	Mobile						
intent_실시간_사용요금_조회	내가 사용한 핸드폰 요금 얼마냐?	핸드폰	Mobile						
intent_실시간_사용요금_조회	내가 사용한 핸드폰 요금 얼마야	핸드폰	Mobile						
intent_실시간_사용요금_조회	내가 사용한 핸드폰 요금 이번 달 거 얼마야?	이번 달	Relative_Month_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 사용한 핸드폰 요금 지금까지 얼마야?	지금	Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 사용한 핸드폰 요금 확인돼?	핸드폰	Mobile						
intent_실시간_사용요금_조회	내가 사용한 핸드폰 요금 확인할 수 있지?	핸드폰	Mobile						
intent_실시간_사용요금_조회	내가 사용한 핸드폰 요금이 얼마지요?	핸드폰	Mobile						
intent_실시간_사용요금_조회	내가 쓴 스마트폰 요금 현재 얼마정도 되나요?	현재	Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	내가 쓴 실시간 요금 말해줘	실시간	Present						
intent_실시간_사용요금_조회	내가 쓴 요금 실시간 확인하는 방법	쓴 요금	Payment_Used	실시간	Present				
intent_실시간_사용요금_조회	내가 쓴 요금 얼마인지 조회 좀 부탁할게	쓴 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 쓴 요금 확인 좀 해줘	쓴 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 쓴 요금 확인하기	쓴 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 쓴 요금 확인하는 것도 되니	쓴 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 쓴 요금 확인해줄 수 있어?	쓴 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 쓴 요금이 대충 얼마 정도 되려나	쓴 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 쓴 요금이 얼마인지 계산해주겠니	쓴 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 쓴 요금이 얼마인지 계산해주면 좋겠다	쓴 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 쓴 요금이 얼마인지 계산해줄래	쓴 요금	Payment_Used						
intent_실시간_사용요금_조회	내가 쓴 요금이 얼마인지 산출해줘								
intent_실시간_사용요금_조회	내가 쓴 폰 요금 얼마야?	폰	Mobile						
intent_실시간_사용요금_조회	내가 쓴 폰 요금 얼만지 좀 알고 싶어	폰	Mobile						
intent_실시간_사용요금_조회	내가 쓴 핸드폰 요금 조회 가능한가?	핸드폰	Mobile						
intent_실시간_사용요금_조회	내가 쓴 핸드폰 요금 좀 알려줘	핸드폰	Mobile						
intent_실시간_사용요금_조회	내가 쓴 휴대폰 요금 이달 거 얼마정도 되나요?	이달	Relative_Month_Present	휴대폰	Mobile				
intent_실시간_사용요금_조회	내가 여태 쓴 요금 실시간으로 확인 좀 할래	쓴 요금	Payment_Used	여태	Present	실시간	Present		
intent_실시간_사용요금_조회	내가 여태 쓴 요금 확인 좀 할래	쓴 요금	Payment_Used	여태	Present				
intent_실시간_사용요금_조회	내가 오늘까지 납부해야 하는 핸드폰 요금 얼마지?	오늘	Relative_Date_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 오늘까지 납부해야 할 핸드폰 요금 얼마나 될까?	오늘	Relative_Date_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 오늘까지 납부해야 할 핸드폰 요금 얼마인지 알려줘	오늘	Relative_Date_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 오늘까지 납부해야 할 핸드폰 요금 얼만지 알고 싶어	오늘	Relative_Date_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 오늘까지 내야 하는 요금 좀 보여 줘	내야 하는 요금	Payment_Billed	오늘	Relative_Date_Present				
intent_실시간_사용요금_조회	내가 오늘까지 내야 하는 요금 좀 알려 줘	내야 하는 요금	Payment_Billed	오늘	Relative_Date_Present				
intent_실시간_사용요금_조회	내가 오늘까지 내야 하는 청구 요금 알려주세요	청구 요금	Payment_Billed	오늘	Relative_Date_Present				
intent_실시간_사용요금_조회	내가 오늘까지 내야 하는 청구 요금 알려줄 수 있나요?	청구 요금	Payment_Billed	오늘	Relative_Date_Present				
intent_실시간_사용요금_조회	내가 오늘까지 내야 하는 청구 요금 알려줄래?	청구 요금	Payment_Billed	오늘	Relative_Date_Present				
intent_실시간_사용요금_조회	내가 오늘까지 내야 하는 청구 요금 알려줘.	청구 요금	Payment_Billed	오늘	Relative_Date_Present				
intent_실시간_사용요금_조회	내가 오늘까지 사용한 핸드폰 요금 얼마나 돼?	오늘	Relative_Date_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 오늘까지 요금 얼마 내야 되지?	오늘	Relative_Date_Present						
intent_실시간_사용요금_조회	내가 요금 쓴 거 이달 거로 확인해보려고	이달	Relative_Month_Present						
intent_실시간_사용요금_조회	내가 요금 어느 정도 썼는지 계산해줄 수 있어?								
intent_실시간_사용요금_조회	내가 요금 얼마나 썼는지 궁금해								
intent_실시간_사용요금_조회	내가 요금 얼마나 썼는지 알 수 있어?								
intent_실시간_사용요금_조회	내가 요금 얼마나 썼는지 예상해봐								
intent_실시간_사용요금_조회	내가 요금 얼마나 썼는지 확인하고 싶어								
intent_실시간_사용요금_조회	내가 요금 얼마나 쓴 걸로 예상되니?								
intent_실시간_사용요금_조회	내가 요금 오늘까지 얼마 내야 하는지 좀 알려줘	오늘	Relative_Date_Present						
intent_실시간_사용요금_조회	내가 요금을 얼마나 썼을까?								
intent_실시간_사용요금_조회	내가 이달에 쓴 요금이 어느 정도 돼?	쓴 요금	Payment_Used	이달	Relative_Month_Present				
intent_실시간_사용요금_조회	내가 이달에 쓴 요금이 얼마 정도 돼?	쓴 요금	Payment_Used	이달	Relative_Month_Present				
intent_실시간_사용요금_조회	내가 이달에 쓴 요금이 얼마나 되니?	쓴 요금	Payment_Used	이달	Relative_Month_Present				
intent_실시간_사용요금_조회	내가 이달에 쓴 요금이 얼마나 될까?	쓴 요금	Payment_Used	이달	Relative_Month_Present				
intent_실시간_사용요금_조회	내가 이번 달 사용한 스마트폰 요금 좀 조회하려구	이번 달	Relative_Month_Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	내가 이번 달 사용한 핸드폰 요금 얼마나 돼?	이번 달	Relative_Month_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 이번 달 쓴 핸드폰 요금 좀 알려줘	이번 달	Relative_Month_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 이번 달에 사용한 폰 요금 얼마쯤 되려나?	이번 달	Relative_Month_Present	폰	Mobile				
intent_실시간_사용요금_조회	내가 이번 달에 사용한 핸드폰 요금 알려주라	이번 달	Relative_Month_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 이번 달에 사용한 핸드폰 요금 확인할 수 있지?	이번 달	Relative_Month_Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 이번 달에 쓴 요금 좀 확인해보려고요	쓴 요금	Payment_Used	이번 달	Relative_Month_Present				
intent_실시간_사용요금_조회	내가 이번 달에 쓴 요금 확인해	쓴 요금	Payment_Used	이번 달	Relative_Month_Present				
intent_실시간_사용요금_조회	내가 이번 달에 쓴 요금 확인해봐	쓴 요금	Payment_Used	이번 달	Relative_Month_Present				
intent_실시간_사용요금_조회	내가 이번 달에 쓴 요금 확인해줘	쓴 요금	Payment_Used	이번 달	Relative_Month_Present				
intent_실시간_사용요금_조회	내가 이번 달에 쓴 요금이 대충 얼마야	쓴 요금	Payment_Used	이번 달	Relative_Month_Present				
intent_실시간_사용요금_조회	내가 이번 달에 쓴 요금이 얼마인지 궁금해요	쓴 요금	Payment_Used	이번 달	Relative_Month_Present				
intent_실시간_사용요금_조회	내가 이번 달에 쓴 폰 요금 얼마야?	이번 달	Relative_Month_Present	폰	Mobile				
intent_실시간_사용요금_조회	내가 이번 달에 쓴 휴대폰 요금 확인해줘	이번 달	Relative_Month_Present	휴대폰	Mobile				
intent_실시간_사용요금_조회	내가 지금까지 내야 하는 요금 보여주면 좋겠어	지금	Present	내야 하는 요금	Payment_Billed				
intent_실시간_사용요금_조회	내가 지금까지 내야 하는 요금 보여줄래	지금	Present	내야 하는 요금	Payment_Billed				
intent_실시간_사용요금_조회	내가 지금까지 내야 하는 요금 보여줘봐	지금	Present	내야 하는 요금	Payment_Billed				
intent_실시간_사용요금_조회	내가 지금까지 사용한 스마트폰 요금 알려줄 수 있지?	지금	Present	스마트폰	Mobile				
intent_실시간_사용요금_조회	내가 지금까지 사용한 실시간 요금 확인 좀 할래	지금	Present						
intent_실시간_사용요금_조회	내가 지금까지 사용한 핸드폰 요금 좀 조회하려구	지금	Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 지금까지 사용한 핸드폰 요금 확인할 수 있지?	지금	Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 지금까지 쓴 요금 내역 보여줘	쓴 요금	Payment_Used	지금	Present				
intent_실시간_사용요금_조회	내가 지금까지 쓴 요금 좀 확인할래	쓴 요금	Payment_Used	지금	Present				
intent_실시간_사용요금_조회	내가 지금까지 쓴 핸드폰 요금 좀 알려줘	지금	Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내가 현재까지 사용한 요금 좀 알려줘	사용한 요금	Payment_Used	현재	Present				
intent_실시간_사용요금_조회	내가 현재까지 쓴 폰 요금 얼마야?	현재	Present	폰	Mobile				
intent_실시간_사용요금_조회	내달 사용 요금 확인	사용 요금	Payment_Used	내달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내달 사용 요금은 어떻게 확인하는 건가요?	사용 요금	Payment_Used	내달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내달 사용료 확인	사용료	Payment_Used	내달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내야 되는 다음 달 요금 좀 보여주세요	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 되는 다음 달 요금 좀 알려주시겠어요?	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 되는 담달 요금 얼마예요?	담달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 하는 다음 달 요금 얼마나 되나요?	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 하는 다음 달 요금 얼마임	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 하는 다음 달 요금 얼마쯤인가요?	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 하는 다음 달 요금 좀 말해주세요	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 하는 다음 달 요금 좀 알려주세요	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 하는 다음 달 요금 좀 알려줘	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 하는 다음 달 요금 확인할게요	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 하는 담달 요금이 얼마예요?	담달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 하는 실시간 핸드폰 요금 궁금해	실시간	Present	핸드폰	Mobile				
intent_실시간_사용요금_조회	내야 할 다음 달 요금 알려주세요	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 할 다음 달 요금이 궁금해요	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 할 다음 달 요금이 얼마야?	다음 달	Relative_Month_Future_1						
intent_실시간_사용요금_조회	내야 할 담달 휴대폰 요금 조회 가능한가요?	담달	Relative_Month_Future_1	휴대폰	Mobile				
intent_실시간_사용요금_조회	내월 사용 요금 확인하겠습니다	사용 요금	Payment_Used	내월	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내월 사용 요금은 어디서 볼 수 있을까요?	사용 요금	Payment_Used	내월	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내월 사용료 바로 알려주라	사용료	Payment_Used	내월	Relative_Month_Future_1				
intent_실시간_사용요금_조회	내월 사용료 조회 부탁드려요	사용료	Payment_Used	내월	Relative_Month_Future_1				
intent_실시간_사용요금_조회	다음 달 결제 예정 요금 궁금한데	결제 예정 요금	Payment_Billed	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	다음 달 결제 예정 요금 궁금해	결제 예정 요금	Payment_Billed	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	다음 달 결제 예정 요금 얼마 나올까요?	결제 예정 요금	Payment_Billed	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	다음 달 결제 예정 요금 얼마나 돼요?	결제 예정 요금	Payment_Billed	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	다음 달 결제 예정 요금 얼마나 될까?	결제 예정 요금	Payment_Billed	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	다음 달 결제 예정 요금 얼마예요?	결제 예정 요금	Payment_Billed	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	다음 달 결제 예정 요금 얼마쯤 돼요?	결제 예정 요금	Payment_Billed	다음 달	Relative_Month_Future_1				
intent_실시간_사용요금_조회	다음 달 결제 예정 요금 얼만지 알려주세요	결제 예정 요금	Payment_Billed	다음 달	Relative_Month_Future_1				
